campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,ctr_pct,conversion_rate_pct
609852,Festival Offer,2023-06-30,All,Social Media,4977,343,39,4209.04,9701.55,3.77,6.891701828410689,11.370262390670554
215418,Flash Sale,2023-06-30,Premium,App,7196,764,78,1991.59,8584.71,2.44,10.617009449694274,10.209424083769633
97921,Membership Drive,2023-06-30,Premium,SMS,6950,727,75,1469.42,2881.76,2.01,10.46043165467626,10.31636863823934
4443,Category Promotion,2023-06-30,Inactive,App,7651,440,33,2673.38,4999.54,1.58,5.750882237615998,7.5
617245,App Push Notification,2023-06-30,All,App,3158,708,62,4046.83,4435.6,2.11,22.419252691576947,8.757062146892656
430820,Email Campaign,2023-06-30,Inactive,App,2969,370,51,4646.99,9903.43,3.55,12.462108454024925,13.783783783783784
715226,Referral Program,2023-06-30,New Users,Email,3916,717,46,2413.69,7436.89,1.68,18.30949948927477,6.4156206415620645
96180,New User Discount,2023-06-29,Inactive,App,2819,357,95,2540.35,6163.55,3.28,12.664065271372827,26.610644257703083
356176,Weekend Special,2023-06-29,New Users,Email,8569,435,76,1373.53,7561.33,2.5,5.076438324191854,17.47126436781609
513444,Festival Offer,2023-06-29,New Users,Email,1725,938,50,4294.96,4817.69,3.27,54.3768115942029,5.330490405117271
197175,Flash Sale,2023-06-29,Inactive,App,7398,290,78,3813.4,7667.28,3.84,3.919978372533117,26.89655172413793
625996,Membership Drive,2023-06-29,Premium,Social Media,7584,956,56,3928.8,3332.96,3.95,12.60548523206751,5.857740585774058
883394,Category Promotion,2023-06-29,Inactive,App,3004,917,51,1044.49,4136.21,2.4,30.525965379494007,5.561613958560523
106372,App Push Notification,2023-06-29,New Users,Social Media,8988,107,12,1669.84,5948.58,1.6,1.1904761904761905,11.214953271028037
537935,Email Campaign,2023-06-29,Premium,App,8088,576,32,3982.47,2094.12,2.05,7.121661721068249,5.555555555555555
408199,Referral Program,2023-06-29,Premium,App,6260,502,24,3484.66,2410.8,3.21,8.019169329073481,4.780876494023905
465432,New User Discount,2023-06-28,Premium,Email,3987,549,64,4470.49,3372.47,3.35,13.769751693002258,11.657559198542804
15969,Weekend Special,2023-06-28,Inactive,App,1356,209,23,1627.27,7989.47,2.32,15.41297935103245,11.004784688995215
528272,Festival Offer,2023-06-28,Premium,Email,7881,894,54,2936.12,3784.73,2.52,11.343738104301485,6.0402684563758395
298526,Flash Sale,2023-06-28,Inactive,Email,3927,673,45,1965.36,3420.86,3.09,17.137764196587728,6.686478454680535
860847,Membership Drive,2023-06-28,New Users,SMS,6066,632,26,3782.85,9562.16,2.63,10.418727332673921,4.113924050632911
905593,Category Promotion,2023-06-28,Inactive,Email,7688,376,19,3654.01,3672.23,2.99,4.890738813735692,5.053191489361701
457659,App Push Notification,2023-06-28,Premium,SMS,1427,841,79,4081.54,3219.34,3.14,58.934828311142255,9.3935790725327
264110,Email Campaign,2023-06-28,New Users,SMS,4118,881,58,2377.31,7231.53,3.81,21.39388052452647,6.583427922814983
800085,Referral Program,2023-06-28,Inactive,SMS,3118,409,46,3806.92,9102.28,3.47,13.117382937780627,11.246943765281173
699314,New User Discount,2023-06-27,Inactive,SMS,7412,508,91,1017.16,6054.02,3.52,6.853750674581758,17.913385826771652
71778,Weekend Special,2023-06-27,All,Email,1176,743,80,1718.37,9538.98,3.11,63.18027210884354,10.767160161507402
759176,Festival Offer,2023-06-27,Inactive,App,5980,281,20,2393.32,6796.97,3.41,4.698996655518394,7.11743772241993
892121,Flash Sale,2023-06-27,Inactive,Social Media,6499,773,82,2394.0,7431.7,1.59,11.894137559624559,10.608020698576972
587592,Membership Drive,2023-06-27,Premium,Email,7237,874,28,2119.27,8160.47,1.99,12.07682741467459,3.203661327231121
809235,Category Promotion,2023-06-27,All,Social Media,9683,614,84,3420.08,5970.76,2.71,6.341010017556542,13.680781758957655
649342,App Push Notification,2023-06-27,New Users,App,5533,669,17,4350.79,8243.49,2.23,12.091089824688234,2.5411061285500747
379441,Email Campaign,2023-06-27,New Users,App,8793,259,55,1548.43,6501.77,3.85,2.9455248493119526,21.235521235521233
799501,Referral Program,2023-06-27,Inactive,App,8182,779,16,1394.41,7147.8,2.65,9.520899535565876,2.053915275994865
131542,New User Discount,2023-06-26,Premium,SMS,5474,414,79,2286.06,2178.04,2.82,7.563025210084033,19.082125603864732
841811,Weekend Special,2023-06-26,Inactive,SMS,6661,592,46,1745.93,6189.2,2.89,8.887554421258068,7.77027027027027
784708,Festival Offer,2023-06-26,Premium,Social Media,9200,216,55,4790.22,2185.33,2.5,2.3478260869565215,25.462962962962965
433163,Flash Sale,2023-06-26,Inactive,Social Media,8823,820,83,2385.18,6511.46,3.2,9.293890966791341,10.121951219512196
173175,Membership Drive,2023-06-26,Inactive,SMS,8846,109,25,3233.33,8845.91,3.58,1.2321953425276961,22.93577981651376
610353,Category Promotion,2023-06-26,Inactive,App,9809,350,47,1086.76,9649.42,1.92,3.5681516974207366,13.428571428571429
179647,App Push Notification,2023-06-26,New Users,Social Media,6655,148,38,4646.53,3329.47,3.71,2.22389181066867,25.675675675675674
519334,Email Campaign,2023-06-26,New Users,Social Media,7547,913,56,4190.67,5663.62,1.81,12.09752219424937,6.133625410733845
96295,Referral Program,2023-06-26,New Users,App,6243,770,21,3157.51,9238.64,2.09,12.33381387153612,2.727272727272727
961155,New User Discount,2023-06-25,New Users,SMS,3774,778,94,1282.09,6543.77,1.55,20.614732379438262,12.082262210796916
384407,Weekend Special,2023-06-25,New Users,Email,7330,390,90,3462.23,2278.46,3.52,5.320600272851296,23.076923076923077
675622,Festival Offer,2023-06-25,All,App,8185,839,67,1748.48,9445.97,2.5,10.250458155161882,7.985697258641239
597932,Flash Sale,2023-06-25,Inactive,Social Media,9170,948,88,3345.74,8935.63,2.86,10.338058887677208,9.282700421940929
795303,Membership Drive,2023-06-25,New Users,SMS,9573,160,28,4829.63,3353.51,2.47,1.6713673874438524,17.5
810567,Category Promotion,2023-06-25,New Users,App,4586,872,71,3170.87,7199.39,2.52,19.014391626689925,8.142201834862385
17075,App Push Notification,2023-06-25,All,Email,2573,355,40,4220.54,3844.88,2.52,13.797123979790129,11.267605633802818
153725,Email Campaign,2023-06-25,Inactive,Email,3076,113,77,2135.49,3768.9,2.72,3.673602080624187,68.14159292035397
501729,Referral Program,2023-06-25,Premium,SMS,9632,684,67,2021.79,3508.23,3.96,7.101328903654484,9.7953216374269
552500,New User Discount,2023-06-24,New Users,App,7099,151,24,3009.82,3368.11,2.63,2.1270601493168053,15.894039735099339
319181,Weekend Special,2023-06-24,New Users,Email,4854,245,51,1521.9,6297.75,1.72,5.047383601153688,20.816326530612244
978477,Festival Offer,2023-06-24,Premium,Social Media,8682,698,19,2502.06,2814.65,3.72,8.039622206864777,2.722063037249284
489457,Flash Sale,2023-06-24,All,Social Media,4742,749,78,3823.17,5749.47,3.22,15.795023196963307,10.413885180240321
155602,Membership Drive,2023-06-24,Inactive,Social Media,4587,267,23,1630.61,9882.47,1.68,5.820797907128843,8.614232209737828
130713,Category Promotion,2023-06-24,Premium,App,9875,922,92,3578.95,2385.68,2.8,9.336708860759494,9.97830802603037
911600,App Push Notification,2023-06-24,All,App,2547,500,80,3597.84,2329.36,2.36,19.63093835885355,16.0
545644,Email Campaign,2023-06-24,New Users,Email,1351,555,37,1996.55,4125.16,3.51,41.08068097705404,6.666666666666667
827847,Referral Program,2023-06-24,Inactive,App,3389,926,46,4236.61,7057.23,1.95,27.323694305104752,4.967602591792657
628007,New User Discount,2023-06-23,Inactive,Social Media,8851,554,48,2116.01,4058.63,1.77,6.259179753700147,8.664259927797833
537589,Weekend Special,2023-06-23,Inactive,Social Media,8054,449,90,1913.02,7879.92,2.16,5.574869629997517,20.044543429844097
797842,Festival Offer,2023-06-23,All,Social Media,5368,673,80,1549.99,6087.34,3.16,12.537257824143069,11.88707280832095
493290,Flash Sale,2023-06-23,New Users,App,5068,891,48,2854.05,3892.11,3.95,17.580899763220206,5.387205387205387
388211,Membership Drive,2023-06-23,Inactive,SMS,8396,463,57,3632.55,6310.06,2.29,5.514530728918532,12.311015118790497
899257,Category Promotion,2023-06-23,Premium,SMS,1556,207,81,2592.1,5409.91,2.32,13.303341902313626,39.130434782608695
828170,App Push Notification,2023-06-23,Inactive,Email,1206,808,91,2170.74,2661.9,2.55,66.99834162520729,11.262376237623762
331219,Email Campaign,2023-06-23,Inactive,App,4656,179,77,2156.3,9559.4,3.09,3.8445017182130585,43.01675977653631
131311,Referral Program,2023-06-23,New Users,Email,9004,706,85,4567.8,9649.55,3.68,7.84095957352288,12.039660056657224
796615,New User Discount,2023-06-22,All,Email,3091,591,75,2748.32,2050.68,3.86,19.12002588159172,12.690355329949238
927749,Weekend Special,2023-06-22,New Users,Social Media,3228,912,78,3342.97,7083.27,3.52,28.25278810408922,8.552631578947368
88019,Festival Offer,2023-06-22,Inactive,Email,8393,477,50,4940.79,3900.96,2.19,5.6833075181699035,10.482180293501047
843543,Flash Sale,2023-06-22,All,Email,9524,781,77,4819.51,9819.42,2.9,8.200335993280135,9.859154929577464
826856,Membership Drive,2023-06-22,All,SMS,1205,387,59,1763.32,4707.42,3.12,32.11618257261411,15.245478036175712
93990,Category Promotion,2023-06-22,New Users,Social Media,6947,671,44,3857.86,5572.35,2.9,9.6588455448395,6.557377049180328
130334,App Push Notification,2023-06-22,New Users,SMS,8881,756,53,1363.24,3306.94,1.82,8.512554892467064,7.01058201058201
65802,Email Campaign,2023-06-22,Inactive,App,5278,693,37,2136.52,2636.05,3.9,13.12997347480106,5.339105339105339
338074,Referral Program,2023-06-22,New Users,SMS,1435,743,19,4367.37,7128.16,1.56,51.77700348432056,2.557200538358008
252525,New User Discount,2023-06-21,Inactive,Social Media,1846,868,80,4311.02,2609.66,2.48,47.020585048754064,9.216589861751153
629550,Weekend Special,2023-06-21,Inactive,App,5125,193,24,4430.93,6893.49,1.67,3.765853658536585,12.435233160621761
238006,Festival Offer,2023-06-21,Premium,Social Media,1806,251,18,2385.87,8248.1,2.63,13.898117386489481,7.171314741035857
710739,Flash Sale,2023-06-21,Premium,SMS,9045,331,65,1088.95,2003.1,2.57,3.6594803758982866,19.637462235649547
944187,Membership Drive,2023-06-21,Premium,SMS,5472,926,91,4757.36,3082.33,3.25,16.922514619883042,9.827213822894167
172735,Category Promotion,2023-06-21,Inactive,App,7646,689,86,3296.51,3438.95,3.54,9.011247711221554,12.481857764876633
217567,App Push Notification,2023-06-21,Premium,Email,1197,150,84,3484.97,2206.1,1.69,12.531328320802004,56.00000000000001
289478,Email Campaign,2023-06-21,Premium,Social Media,8890,173,81,3012.18,3745.23,3.64,1.9460067491563555,46.82080924855491
409337,Referral Program,2023-06-21,Inactive,Email,4725,765,39,2107.29,3192.44,2.89,16.19047619047619,5.098039215686274
770120,New User Discount,2023-06-20,Inactive,Email,6855,768,26,3923.26,4942.03,1.56,11.203501094091903,3.3854166666666665
776639,Weekend Special,2023-06-20,Inactive,Email,7037,241,76,3665.15,8866.1,3.32,3.4247548671308796,31.535269709543567
653369,Festival Offer,2023-06-20,All,SMS,6951,300,21,3874.36,6691.67,2.02,4.315925766076824,7.000000000000001
843160,Flash Sale,2023-06-20,Inactive,App,9651,170,21,2168.81,5077.02,2.0,1.7614754947673819,12.352941176470589
353433,Membership Drive,2023-06-20,All,Social Media,5735,687,26,2317.7,7423.75,2.31,11.979075850043593,3.7845705967976713
200575,Category Promotion,2023-06-20,All,Email,9372,725,34,3041.04,4303.25,3.05,7.73580879214682,4.689655172413794
141430,App Push Notification,2023-06-20,Premium,SMS,4949,923,48,4548.78,2634.61,2.47,18.650232370175793,5.200433369447454
863124,Email Campaign,2023-06-20,Inactive,App,1686,778,44,2469.48,7043.63,2.14,46.144721233689204,5.655526992287918
641741,Referral Program,2023-06-20,Premium,Social Media,6663,160,61,1639.02,3378.16,2.34,2.4013207263995198,38.125
509893,New User Discount,2023-06-19,Inactive,Email,3461,664,50,2233.06,2025.49,3.57,19.185206587691418,7.530120481927711
942329,Weekend Special,2023-06-19,Inactive,Social Media,1418,637,22,2212.96,7017.8,2.34,44.92242595204514,3.453689167974882
39073,Festival Offer,2023-06-19,Premium,Social Media,8575,280,98,1027.0,5171.33,3.07,3.2653061224489797,35.0
255345,Flash Sale,2023-06-19,Premium,Social Media,5686,141,40,4477.44,5860.49,2.32,2.479774885684136,28.368794326241137
278509,Membership Drive,2023-06-19,Premium,SMS,6374,512,84,2768.06,9936.18,3.22,8.032632569814872,16.40625
893549,Category Promotion,2023-06-19,All,App,3971,616,10,1287.52,3773.01,3.52,15.512465373961218,1.6233766233766231
350266,App Push Notification,2023-06-19,Inactive,SMS,7275,539,85,4805.2,8311.55,3.59,7.40893470790378,15.769944341372913
68120,Email Campaign,2023-06-19,Inactive,Email,9104,478,53,4102.26,9403.92,3.33,5.250439367311072,11.08786610878661
614164,Referral Program,2023-06-19,New Users,Email,9834,473,89,2410.94,7304.83,2.41,4.809843400447427,18.816067653276956
901920,New User Discount,2023-06-18,Premium,App,3968,159,97,3009.26,6627.48,2.56,4.007056451612903,61.0062893081761
905353,Weekend Special,2023-06-18,Inactive,SMS,8019,577,81,2996.62,3718.13,3.85,7.195410899114603,14.038128249566725
700070,Festival Offer,2023-06-18,Premium,Email,6567,452,66,4834.93,8196.0,2.71,6.8828993452109035,14.601769911504425
264139,Flash Sale,2023-06-18,All,SMS,3618,521,95,4515.01,4588.08,2.17,14.400221116639027,18.234165067178505
1005,Membership Drive,2023-06-18,All,Email,8276,793,68,1189.21,9253.77,1.84,9.58192363460609,8.575031525851198
672953,Category Promotion,2023-06-18,New Users,Social Media,6598,187,82,3981.26,6061.99,3.22,2.834192179448318,43.85026737967914
219747,App Push Notification,2023-06-18,All,Social Media,3256,693,16,4803.86,3497.09,3.97,21.283783783783782,2.3088023088023086
888561,Email Campaign,2023-06-18,All,Email,1045,161,31,3843.77,5559.64,2.09,15.406698564593302,19.25465838509317
973863,Referral Program,2023-06-18,Premium,App,8040,867,47,2335.31,2636.65,3.53,10.783582089552239,5.4209919261822375
636228,New User Discount,2023-06-17,Premium,App,6453,999,43,4443.42,9198.15,3.03,15.481171548117153,4.3043043043043046
260171,Weekend Special,2023-06-17,New Users,Social Media,5257,854,78,4266.5,8443.75,3.37,16.245006657789617,9.133489461358314
512165,Festival Offer,2023-06-17,Inactive,Social Media,5095,685,91,1844.88,4132.91,3.63,13.444553483807656,13.284671532846716
675813,Flash Sale,2023-06-17,Premium,Email,2745,293,26,4055.84,3607.14,2.56,10.673952641165755,8.873720136518772
967689,Membership Drive,2023-06-17,Premium,Social Media,2926,259,79,3282.0,2779.42,2.8,8.851674641148326,30.501930501930502
564880,Category Promotion,2023-06-17,All,SMS,6746,929,19,4448.63,4688.52,1.81,13.771123628817078,2.045209903121636
290348,App Push Notification,2023-06-17,All,Email,3044,138,31,1874.37,8126.32,3.08,4.533508541392904,22.463768115942027
860253,Email Campaign,2023-06-17,All,Email,1782,114,21,3976.87,2539.78,2.62,6.397306397306397,18.421052631578945
312956,Referral Program,2023-06-17,Premium,Social Media,6624,156,89,1250.48,2392.61,1.61,2.355072463768116,57.05128205128205
502631,New User Discount,2023-06-16,Inactive,App,4796,522,36,1016.85,6721.73,3.13,10.884070058381985,6.896551724137931
557978,Weekend Special,2023-06-16,Inactive,App,6261,176,68,3301.03,3447.48,3.37,2.811052547516371,38.63636363636363
805876,Festival Offer,2023-06-16,New Users,Social Media,4036,478,29,1472.13,9488.29,2.03,11.84340931615461,6.066945606694561
311414,Flash Sale,2023-06-16,Inactive,Social Media,2573,320,34,1109.28,7966.87,2.62,12.436844150796736,10.625
923137,Membership Drive,2023-06-16,New Users,SMS,2708,356,77,1003.02,6460.01,2.14,13.146233382570163,21.629213483146067
228345,Category Promotion,2023-06-16,Inactive,Social Media,1710,710,54,2806.91,3039.44,2.8,41.52046783625731,7.605633802816901
620123,App Push Notification,2023-06-16,All,Social Media,8697,390,84,4022.76,2446.83,3.67,4.484304932735426,21.53846153846154
575919,Email Campaign,2023-06-16,Premium,SMS,3788,648,74,3904.25,9663.17,3.79,17.106652587117214,11.419753086419753
261678,Referral Program,2023-06-16,New Users,SMS,7390,911,29,2960.98,9497.75,1.85,12.327469553450609,3.1833150384193196
942081,New User Discount,2023-06-15,New Users,Social Media,1925,960,25,2966.34,3250.58,3.7,49.87012987012987,2.604166666666667
852499,Weekend Special,2023-06-15,Inactive,App,5775,931,98,1325.7,6922.75,1.65,16.12121212121212,10.526315789473683
985922,Festival Offer,2023-06-15,Inactive,App,6440,880,49,2928.03,3472.7,2.7,13.664596273291925,5.568181818181818
366234,Flash Sale,2023-06-15,New Users,App,1720,410,31,2967.56,4915.51,3.86,23.837209302325583,7.560975609756097
765417,Membership Drive,2023-06-15,Premium,Social Media,7859,352,51,4064.73,2230.84,3.52,4.47894134113755,14.488636363636365
636604,Category Promotion,2023-06-15,All,Email,5383,322,31,3052.48,9687.54,3.01,5.981794538361508,9.627329192546584
684464,App Push Notification,2023-06-15,Premium,Email,2279,154,87,2602.88,4331.01,2.7,6.757349714787188,56.493506493506494
667257,Email Campaign,2023-06-15,All,Email,3548,808,53,1295.21,2568.02,1.64,22.77339346110485,6.5594059405940595
984732,Referral Program,2023-06-15,Inactive,App,5019,785,22,3146.73,9894.03,3.25,15.640565849770871,2.802547770700637
369759,New User Discount,2023-06-14,Inactive,Email,7167,918,93,3952.12,7022.54,3.89,12.80870657178736,10.130718954248366
83907,Weekend Special,2023-06-14,Premium,Social Media,8305,312,23,2419.43,6245.97,3.84,3.756773028296207,7.371794871794872
500070,Festival Offer,2023-06-14,Premium,App,6217,493,77,2596.57,4209.58,1.72,7.929869712079782,15.618661257606492
57508,Flash Sale,2023-06-14,Inactive,Social Media,4090,605,23,1526.85,3045.82,3.41,14.792176039119804,3.8016528925619832
373659,Membership Drive,2023-06-14,All,Social Media,5839,917,79,4139.86,5312.39,3.52,15.704743963007365,8.615049073064341
798347,Category Promotion,2023-06-14,All,SMS,3330,239,12,2260.27,2263.56,2.07,7.177177177177177,5.02092050209205
912246,App Push Notification,2023-06-14,New Users,Email,5127,279,21,1835.65,2006.13,3.27,5.441778818022235,7.526881720430108
75283,Email Campaign,2023-06-14,Premium,SMS,4151,235,66,2975.34,5299.99,3.21,5.661286437003132,28.085106382978726
809224,Referral Program,2023-06-14,All,SMS,7734,126,12,1867.36,5836.29,2.32,1.6291698991466252,9.523809523809524
896707,New User Discount,2023-06-13,Inactive,Email,4177,213,91,2254.78,7837.21,2.01,5.0993536030644,42.72300469483568
700060,Weekend Special,2023-06-13,New Users,Social Media,7381,747,47,3555.16,7621.48,2.28,10.120579867226663,6.291834002677376
623276,Festival Offer,2023-06-13,All,App,5416,925,31,4861.23,7886.02,3.91,17.079025110782865,3.3513513513513513
152982,Flash Sale,2023-06-13,Premium,SMS,5189,752,20,2286.81,3645.64,2.26,14.492195027943728,2.6595744680851063
807949,Membership Drive,2023-06-13,Premium,Social Media,3091,296,12,1609.31,9197.64,2.3,9.576188935619541,4.054054054054054
468772,Category Promotion,2023-06-13,Inactive,Social Media,8638,249,10,4008.52,2585.21,2.9,2.882611715674925,4.016064257028113
608780,App Push Notification,2023-06-13,All,SMS,5979,102,62,2516.95,7585.38,1.84,1.7059708981435024,60.78431372549019
245337,Email Campaign,2023-06-13,Inactive,Email,3453,870,83,3538.74,3243.24,2.25,25.19548218940052,9.540229885057471
730978,Referral Program,2023-06-13,All,SMS,7873,407,12,4123.63,5917.27,1.55,5.169566874126763,2.9484029484029484
25710,New User Discount,2023-06-12,All,Social Media,7236,704,45,2646.41,3578.14,2.91,9.729132117191819,6.392045454545454
115539,Weekend Special,2023-06-12,All,SMS,6580,723,48,3819.53,6820.09,3.14,10.987841945288753,6.639004149377594
673827,Festival Offer,2023-06-12,All,Email,3736,247,46,4984.88,5744.47,3.0,6.6113490364025695,18.62348178137652
491855,Flash Sale,2023-06-12,New Users,Social Media,4931,935,59,2284.24,2661.21,3.13,18.961671060636785,6.310160427807486
616782,Membership Drive,2023-06-12,All,App,7634,169,44,1604.07,9147.03,3.93,2.213780455855384,26.035502958579883
972675,Category Promotion,2023-06-12,New Users,App,6925,277,20,1008.16,3780.37,1.84,4.0,7.2202166064981945
767837,App Push Notification,2023-06-12,Premium,SMS,6348,885,39,1757.8,4216.96,3.34,13.9413988657845,4.406779661016949
380528,Email Campaign,2023-06-12,Premium,Social Media,9716,789,47,4974.71,5443.38,2.58,8.120625771922601,5.9569074778200255
689654,Referral Program,2023-06-12,New Users,Email,8762,229,48,4223.37,9273.05,2.62,2.6135585482766492,20.96069868995633
683367,New User Discount,2023-06-11,All,Email,8010,620,76,1590.37,8970.86,3.82,7.740324594257178,12.258064516129032
567543,Weekend Special,2023-06-11,New Users,App,9600,168,85,4484.11,6606.25,3.77,1.7500000000000002,50.595238095238095
644154,Festival Offer,2023-06-11,Premium,SMS,3806,180,70,1661.56,8410.05,3.4,4.729374671571204,38.88888888888889
396968,Flash Sale,2023-06-11,Inactive,Social Media,3388,279,11,2532.5,4837.96,3.6,8.234946871310507,3.942652329749104
633944,Membership Drive,2023-06-11,New Users,App,3253,778,27,1503.71,8547.83,3.5,23.91638487549954,3.470437017994859
451132,Category Promotion,2023-06-11,All,Email,2417,717,45,4175.39,3018.22,2.83,29.664873810508897,6.2761506276150625
703847,App Push Notification,2023-06-11,Inactive,SMS,5579,291,46,3716.51,6510.25,2.48,5.21598852841011,15.807560137457044
796512,Email Campaign,2023-06-11,New Users,Social Media,3238,254,25,3629.91,2185.67,3.13,7.8443483631871525,9.84251968503937
674767,Referral Program,2023-06-11,Inactive,SMS,8384,376,94,3637.26,7582.97,3.61,4.484732824427481,25.0
642178,New User Discount,2023-06-10,New Users,App,1642,246,39,3213.01,9571.06,2.84,14.981729598051158,15.853658536585366
17254,Weekend Special,2023-06-10,Inactive,App,9009,599,38,3378.6,9573.46,3.41,6.6489066489066495,6.3439065108514185
753753,Festival Offer,2023-06-10,Premium,SMS,6353,729,65,3055.02,5270.67,3.38,11.474893750983787,8.916323731138547
378111,Flash Sale,2023-06-10,Premium,App,1473,904,26,1558.75,6339.54,3.28,61.37135098438561,2.8761061946902653
269649,Membership Drive,2023-06-10,New Users,App,2292,346,37,2520.85,9149.52,3.74,15.095986038394415,10.69364161849711
795124,Category Promotion,2023-06-10,Premium,Social Media,6741,815,38,3588.59,2006.21,2.21,12.090194333184987,4.662576687116564
917664,App Push Notification,2023-06-10,Inactive,SMS,9059,315,64,2529.12,7126.76,3.01,3.4772049895131913,20.317460317460316
171648,Email Campaign,2023-06-10,New Users,SMS,3087,687,51,3512.53,4414.07,1.54,22.25461613216715,7.423580786026202
837766,Referral Program,2023-06-10,Inactive,Social Media,7616,147,95,4275.82,2986.11,3.26,1.9301470588235294,64.62585034013605
35201,New User Discount,2023-06-09,New Users,App,2094,275,49,2507.89,9695.51,2.96,13.132760267430754,17.81818181818182
707345,Weekend Special,2023-06-09,New Users,SMS,1194,302,53,1206.21,5692.15,3.77,25.29313232830821,17.549668874172188
457791,Festival Offer,2023-06-09,New Users,App,3149,234,11,1315.22,6559.49,1.59,7.430930454112417,4.700854700854701
225199,Flash Sale,2023-06-09,Premium,App,3778,512,83,1351.79,7406.28,1.51,13.552143991529912,16.2109375
956733,Membership Drive,2023-06-09,New Users,App,5807,550,26,3989.78,9582.55,3.68,9.471327707938695,4.7272727272727275
906705,Category Promotion,2023-06-09,All,Social Media,6928,108,31,4835.71,9683.02,1.82,1.558891454965358,28.703703703703702
225007,App Push Notification,2023-06-09,Inactive,Social Media,6875,914,19,1892.68,2233.64,2.33,13.294545454545453,2.0787746170678334
532712,Email Campaign,2023-06-09,All,SMS,4207,387,42,1066.1,5823.31,2.94,9.198954124078917,10.852713178294573
876064,Referral Program,2023-06-09,New Users,Social Media,7303,702,13,2838.83,5063.25,2.19,9.612488018622484,1.8518518518518516
763587,New User Discount,2023-06-08,New Users,Email,1290,837,18,2175.58,5868.02,1.83,64.88372093023256,2.1505376344086025
424584,Weekend Special,2023-06-08,Premium,Email,2297,371,56,3008.85,9441.19,3.64,16.15150195907706,15.09433962264151
182690,Festival Offer,2023-06-08,Premium,App,7433,251,37,2973.35,4816.82,3.55,3.3768330418404413,14.741035856573706
284073,Flash Sale,2023-06-08,Inactive,Email,5697,843,19,2582.57,8482.91,1.68,14.797261716692997,2.2538552787663106
717556,Membership Drive,2023-06-08,Inactive,Email,6945,160,53,4428.9,7078.07,2.07,2.3038156947444204,33.125
976412,Category Promotion,2023-06-08,Premium,Social Media,6231,697,57,4661.65,8804.22,2.55,11.186005456588028,8.17790530846485
744926,App Push Notification,2023-06-08,New Users,SMS,6573,163,85,2220.33,2312.97,3.78,2.479841776966378,52.14723926380368
49757,Email Campaign,2023-06-08,All,App,7805,292,99,1006.57,8402.5,2.86,3.7411915438821266,33.9041095890411
171468,Referral Program,2023-06-08,Premium,SMS,7995,766,44,2717.25,7512.68,3.79,9.580988117573483,5.7441253263707575
485933,New User Discount,2023-06-07,Inactive,Email,1297,583,77,1984.37,9403.3,2.4,44.94988434849653,13.20754716981132
40931,Weekend Special,2023-06-07,Premium,SMS,2369,517,28,4252.68,3323.87,1.94,21.82355424229633,5.415860735009671
326526,Festival Offer,2023-06-07,All,App,7823,712,99,1070.54,5989.36,2.0,9.101367761728238,13.904494382022472
285081,Flash Sale,2023-06-07,Premium,Social Media,1323,746,97,4557.34,5022.52,2.89,56.3869992441421,13.002680965147453
784977,Membership Drive,2023-06-07,Premium,Email,2685,863,94,1566.57,7286.54,2.34,32.141527001862194,10.89223638470452
893735,Category Promotion,2023-06-07,New Users,SMS,8952,648,38,4062.51,2927.1,2.11,7.238605898123325,5.864197530864197
41094,App Push Notification,2023-06-07,New Users,Email,2471,642,64,4045.98,5552.56,3.91,25.981384055038447,9.968847352024921
462395,Email Campaign,2023-06-07,Inactive,SMS,7274,873,98,1153.43,8169.68,3.66,12.001649711300523,11.225658648339062
247777,Referral Program,2023-06-07,Inactive,Email,2509,552,47,1595.51,9398.25,2.56,22.00079713033081,8.51449275362319
411048,New User Discount,2023-06-06,All,App,6635,455,25,2099.3,9378.71,3.57,6.857573474001508,5.4945054945054945
698231,Weekend Special,2023-06-06,Premium,Email,6425,976,57,2806.21,5759.19,3.4,15.190661478599221,5.84016393442623
689019,Festival Offer,2023-06-06,Premium,SMS,7434,418,53,4683.18,4640.34,2.44,5.622814097390369,12.679425837320574
663091,Flash Sale,2023-06-06,All,App,5756,530,14,4207.9,5316.03,1.9,9.207783182765809,2.6415094339622645
721775,Membership Drive,2023-06-06,Inactive,Email,1375,707,65,1649.25,9822.15,3.58,51.41818181818182,9.193776520509193
835356,Category Promotion,2023-06-06,All,Social Media,3237,418,39,4269.68,3217.93,2.87,12.913191226444237,9.330143540669857
893210,App Push Notification,2023-06-06,Inactive,Email,5680,440,76,1360.36,4783.8,3.0,7.746478873239436,17.272727272727273
268419,Email Campaign,2023-06-06,Inactive,Email,8304,919,60,4526.3,5476.0,3.84,11.066955684007706,6.528835690968444
985626,Referral Program,2023-06-06,Premium,SMS,9646,185,41,2985.31,6802.5,1.65,1.9178934273273895,22.162162162162165
636553,New User Discount,2023-06-05,Premium,Email,1709,741,21,4067.01,4039.3,3.71,43.358689291983616,2.834008097165992
948478,Weekend Special,2023-06-05,Inactive,SMS,9971,524,56,3312.09,3390.7,3.56,5.255240196570053,10.687022900763358
595859,Festival Offer,2023-06-05,Inactive,SMS,2570,852,12,2363.86,9723.35,2.15,33.15175097276264,1.4084507042253522
699427,Flash Sale,2023-06-05,New Users,SMS,3072,574,58,4457.72,6890.33,2.46,18.684895833333336,10.104529616724738
